time(s),segment,left_wheel_vel(rad/s),right_wheel_vel(rad/s),base_vx(m/s),base_omega_z(rad/s),ankle_pos(rad),ankle_pos(deg),ankle_vel(rad/s),ankle_acc(rad/s²),ankle_torque(Nm),knee_pos(rad),knee_pos(deg),knee_vel(rad/s),knee_acc(rad/s²),knee_torque(Nm),hip_pos(rad),hip_pos(deg),hip_vel(rad/s),hip_acc(rad/s²),hip_torque(Nm),waist_roll_pos(rad),waist_roll_pos(deg),waist_roll_vel(rad/s),waist_roll_acc(rad/s²),waist_roll_torque(Nm),waist_yaw_pos(rad),waist_yaw_pos(deg),waist_yaw_vel(rad/s),waist_yaw_acc(rad/s²),waist_yaw_torque(Nm)
4.8600,9,10.635688,10.635689,-0.560226,0.001731,-0.505756,-28.978,-0.104652,0.106463,0.000000,-1.080510,-61.909,-0.212558,0.219349,-0.005821,-0.563321,-32.276,-0.115616,0.107588,0.000007,-0.000046,-0.003,-0.000019,0.000019,-0.000000,-0.000001,-0.000,0.000003,0.000021,0.000289
4.8700,9,10.636071,10.636071,-0.562216,0.001669,-0.506792,-29.037,-0.103588,0.105618,-0.000000,-1.082614,-62.029,-0.210365,0.214308,-0.006402,-0.564466,-32.342,-0.114541,0.106834,0.000008,-0.000047,-0.003,-0.000019,0.000018,-0.000000,-0.000000,-0.000,0.000003,0.000021,0.000365
4.8800,9,10.636465,10.636465,-0.564198,0.001600,-0.507817,-29.096,-0.102531,0.104692,0.000000,-1.084696,-62.149,-0.208222,0.209387,-0.007096,-0.565601,-32.407,-0.113472,0.106054,0.000009,-0.000047,-0.003,-0.000018,0.000016,-0.000000,-0.000000,-0.000,0.000003,0.000021,0.000447
4.8900,9,10.636869,10.636869,-0.566171,0.001522,-0.508832,-29.154,-0.101484,0.103629,-0.000000,-1.086758,-62.267,-0.206128,0.204623,-0.007924,-0.566725,-32.471,-0.112412,0.105234,0.000011,-0.000047,-0.003,-0.000018,0.000015,-0.000000,-0.000000,-0.000,0.000003,0.000021,0.000534
4.9000,9,10.637283,10.637283,-0.568137,0.001435,-0.509836,-29.211,-0.100448,0.102333,0.000000,-1.088798,-62.384,-0.204082,0.200083,-0.008910,-0.567839,-32.535,-0.111359,0.104347,0.000012,-0.000047,-0.003,-0.000018,0.000013,-0.000000,-0.000000,-0.000,0.000004,0.000021,0.000627
4.9100,9,10.637708,10.637709,-0.570100,0.001337,-0.510830,-29.268,-0.099425,0.100635,0.000000,-1.090819,-62.499,-0.202081,0.195889,-0.010081,-0.568942,-32.598,-0.110316,0.103345,0.000014,-0.000047,-0.003,-0.000018,0.000012,-0.000000,-0.000000,-0.000,0.000004,0.000020,0.000724
4.9200,9,10.638144,10.638145,-0.572062,0.001227,-0.511815,-29.325,-0.098418,0.098242,0.000000,-1.092820,-62.614,-0.200122,0.192250,-0.011469,-0.570035,-32.661,-0.109282,0.102140,0.000016,-0.000047,-0.003,-0.000018,0.000011,-0.000000,-0.000000,-0.000,0.000004,0.000019,0.000825
4.9300,9,10.638591,10.638591,-0.574031,0.001101,-0.512789,-29.381,-0.097436,0.094646,0.000000,-1.094802,-62.728,-0.198199,0.189533,-0.013109,-0.571118,-32.723,-0.108261,0.100581,0.000019,-0.000048,-0.003,-0.000018,0.000009,-0.000000,-0.000000,-0.000,0.000004,0.000016,0.000928
4.9400,9,10.639048,10.639048,-0.576018,0.000959,-0.513754,-29.436,-0.096490,0.088971,-0.000000,-1.096765,-62.840,-0.196304,0.188376,-0.015045,-0.572190,-32.784,-0.107255,0.098404,0.000022,-0.000048,-0.003,-0.000018,0.000008,-0.000000,-0.000000,-0.000,0.000004,0.000011,0.001033
4.9500,9,10.639516,10.639516,-0.578042,0.000798,-0.514710,-29.491,-0.095600,0.079704,0.000000,-1.098710,-62.951,-0.194420,0.189883,-0.017323,-0.573253,-32.845,-0.106271,0.095150,0.000025,-0.000048,-0.003,-0.000018,0.000007,-0.000000,-0.000000,-0.000,0.000004,0.000002,0.001139
4.9600,9,10.639994,10.639995,-0.580137,0.000615,-0.515658,-29.545,-0.094803,0.064372,0.000000,-1.100635,-63.062,-0.192521,0.196137,-0.020000,-0.574306,-32.905,-0.105320,0.089994,0.000029,-0.000048,-0.003,-0.000017,0.000012,-0.000000,-0.000000,-0.000,0.000004,-0.000015,0.001245
4.9700,9,10.640483,10.640484,-0.582361,0.000406,-0.516599,-29.599,-0.094159,0.044183,0.000000,-1.102540,-63.171,-0.190560,0.217853,-0.023143,-0.575350,-32.965,-0.104420,0.080432,0.000033,-0.000048,-0.003,-0.000017,0.000192,-0.000000,-0.000000,-0.000,0.000004,-0.000026,0.001351
4.9800,9,10.640983,10.640984,-0.584804,0.000167,-0.517537,-29.653,-0.093717,0.238038,-0.000000,-1.104424,-63.279,-0.188382,0.571610,-0.027105,-0.576386,-33.025,-0.103615,0.060079,0.000044,-0.000048,-0.003,-0.000015,0.003902,-0.000000,-0.000000,-0.000,0.000004,0.000728,0.001476
4.9900,9,10.641503,10.641503,-0.587330,-0.000114,-0.518450,-29.705,-0.091337,8.721143,0.000000,-1.106251,-63.384,-0.182665,16.326635,-0.051972,-0.577416,-33.084,-0.103015,9.522956,0.000110,-0.000048,-0.003,0.000024,-0.003329,-0.000000,0.000000,0.000,0.000011,-0.000816,0.125416
5.0000,9,10.694655,10.694655,-0.581087,-0.000897,-0.518491,-29.707,-0.004125,8.721143,0.000000,-1.106445,-63.395,-0.019399,16.326635,0.000000,-0.577494,-33.088,-0.007785,9.522956,0.000000,-0.000048,-0.003,-0.000010,-0.003329,0.000000,0.000000,0.000,0.000003,-0.000816,0.000000
