time(s),left_wheel_vel(rad/s),right_wheel_vel(rad/s),base_vx(m/s),base_omega_z(rad/s),ankle_pos(rad),ankle_pos(deg),ankle_vel(rad/s),ankle_acc(rad/s²),ankle_torque(Nm),knee_pos(rad),knee_pos(deg),knee_vel(rad/s),knee_acc(rad/s²),knee_torque(Nm),hip_pos(rad),hip_pos(deg),hip_vel(rad/s),hip_acc(rad/s²),hip_torque(Nm),waist_roll_pos(rad),waist_roll_pos(deg),waist_roll_vel(rad/s),waist_roll_acc(rad/s²),waist_roll_torque(Nm),waist_yaw_pos(rad),waist_yaw_pos(deg),waist_yaw_vel(rad/s),waist_yaw_acc(rad/s²),waist_yaw_torque(Nm)
0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,-77.875062,-0.000000,0.000000,0.000,0.000000,-166.537356,0.265011,0.000000,0.000,0.000000,-69.370724,-0.000895,0.000000,0.000,0.000000,-0.042784,-0.000000,0.000000,0.000,0.000000,-0.012642,21.346403
0.0100,9.066033,9.066035,0.021351,0.006555,-0.007788,-0.446,-0.778751,5.622034,0.000000,-0.016654,-0.954,-1.665374,-1.313541,1.014875,-0.006937,-0.397,-0.693707,3.017013,-0.001344,-0.000004,-0.000,-0.000428,-0.107555,-0.000000,-0.000001,-0.000,-0.000126,0.011971,0.003675
0.0200,9.067719,9.067721,0.073260,0.016675,-0.015013,-0.860,-0.722530,3.944744,0.000000,-0.033439,-1.916,-1.678509,0.678623,0.871008,-0.013572,-0.778,-0.663537,1.069781,-0.001196,-0.000019,-0.001,-0.001503,-0.001668,-0.000000,-0.000001,-0.000,-0.000007,0.004031,-0.000426
0.0300,9.067739,9.067740,0.102064,0.025339,-0.021844,-1.252,-0.683083,2.497176,0.000000,-0.050156,-2.874,-1.671723,1.560114,0.742602,-0.020101,-1.152,-0.652839,0.704468,-0.001017,-0.000035,-0.002,-0.001520,0.000919,-0.000000,-0.000001,-0.000,0.000034,0.002313,-0.000522
0.0400,9.067767,9.067768,0.116075,0.032721,-0.028425,-1.629,-0.658111,1.609188,-0.000000,-0.066717,-3.823,-1.656122,2.073273,0.630699,-0.026559,-1.522,-0.645795,0.498154,-0.000848,-0.000050,-0.003,-0.001511,0.000652,-0.000000,-0.000000,-0.000,0.000057,0.001319,-0.000574
0.0500,9.067804,9.067805,0.121107,0.038972,-0.034845,-1.996,-0.642019,1.071001,-0.000000,-0.083071,-4.760,-1.635389,2.362014,0.534237,-0.032967,-1.889,-0.640813,0.382724,-0.000701,-0.000065,-0.004,-0.001504,0.000396,-0.000000,0.000000,0.000,0.000070,0.000729,-0.000599
0.0600,9.067849,9.067850,0.120763,0.044243,-0.041158,-2.358,-0.631309,0.749000,-0.000000,-0.099189,-5.683,-1.611769,2.512753,0.451532,-0.039337,-2.254,-0.636986,0.322748,-0.000576,-0.000080,-0.005,-0.001500,0.000221,-0.000000,0.000001,0.000,0.000077,0.000380,-0.000606
0.0700,9.067904,9.067905,0.117270,0.048672,-0.047396,-2.716,-0.623819,0.560300,-0.000000,-0.115055,-6.592,-1.586641,2.579004,0.380774,-0.045674,-2.617,-0.633758,0.296357,-0.000471,-0.000095,-0.005,-0.001498,0.000113,-0.000000,0.000002,0.000,0.000081,0.000178,-0.000601
0.0800,9.067968,9.067968,0.112001,0.052383,-0.053578,-3.070,-0.618216,0.453516,-0.000000,-0.130664,-7.486,-1.560851,2.593907,0.320241,-0.051982,-2.978,-0.630795,0.290032,-0.000384,-0.000110,-0.006,-0.001497,0.000054,-0.000000,0.000003,0.000,0.000083,0.000062,-0.000586
0.0900,9.068040,9.068041,0.105799,0.055481,-0.059715,-3.421,-0.613681,0.396809,0.000000,-0.146013,-8.366,-1.534912,2.577965,0.268388,-0.058261,-3.338,-0.627894,0.295427,-0.000310,-0.000125,-0.007,-0.001497,0.000034,-0.000000,0.000004,0.000,0.000083,-0.000002,-0.000563
0.1000,9.068122,9.068122,0.099178,0.058057,-0.065812,-3.771,-0.609713,0.370465,-0.000000,-0.161104,-9.231,-1.509132,2.543853,0.223867,-0.064511,-3.696,-0.624940,0.307406,-0.000249,-0.000140,-0.008,-0.001496,0.000042,-0.000000,0.000004,0.000,0.000083,-0.000036,-0.000534
0.1100,9.068213,9.068213,0.092449,0.060187,-0.071872,-4.118,-0.606008,0.362291,0.000000,-0.175941,-10.081,-1.483694,2.499387,0.185525,-0.070729,-4.052,-0.621866,0.322822,-0.000198,-0.000155,-0.009,-0.001496,0.000072,-0.000000,0.000005,0.000,0.000083,-0.000053,-0.000499
0.1200,9.068312,9.068313,0.085797,0.061934,-0.077896,-4.463,-0.602385,0.364760,-0.000000,-0.190528,-10.916,-1.458700,2.449371,0.152386,-0.076916,-4.407,-0.618638,0.339758,-0.000154,-0.000169,-0.010,-0.001495,0.000119,-0.000000,0.000006,0.000,0.000083,-0.000060,-0.000458
0.1300,9.068421,9.068421,0.079330,0.063352,-0.083884,-4.806,-0.598738,0.373238,0.000000,-0.204870,-11.738,-1.434206,2.396747,0.123627,-0.083068,-4.759,-0.615240,0.357059,-0.000118,-0.000184,-0.011,-0.001494,0.000180,-0.000000,0.000007,0.000,0.000082,-0.000063,-0.000411
0.1400,9.068539,9.068539,0.073108,0.064487,-0.089834,-5.147,-0.595005,0.384885,0.000000,-0.218973,-12.546,-1.410239,2.343300,0.098557,-0.089185,-5.110,-0.611670,0.374041,-0.000087,-0.000199,-0.011,-0.001492,0.000251,-0.000000,0.000008,0.000,0.000081,-0.000064,-0.000359
0.1500,9.068666,9.068666,0.067159,0.065377,-0.095745,-5.486,-0.591157,0.397970,0.000000,-0.232841,-13.341,-1.386806,2.290101,0.076598,-0.095264,-5.458,-0.607929,0.390312,-0.000061,-0.000214,-0.012,-0.001490,0.000331,-0.000000,0.000008,0.000,0.000081,-0.000064,-0.000302
0.1600,9.068802,9.068802,0.061497,0.066053,-0.101617,-5.822,-0.587177,0.411450,-0.000000,-0.246480,-14.122,-1.363905,2.237778,0.057266,-0.101304,-5.804,-0.604026,0.405658,-0.000038,-0.000229,-0.013,-0.001486,0.000417,-0.000000,0.000009,0.001,0.000080,-0.000064,-0.000240
0.1700,9.068947,9.068947,0.056123,0.066541,-0.107448,-6.156,-0.583062,0.424709,0.000000,-0.259895,-14.891,-1.341527,2.186687,0.040156,-0.107304,-6.148,-0.599970,0.419974,-0.000019,-0.000244,-0.014,-0.001482,0.000509,-0.000000,0.000010,0.001,0.000079,-0.000064,-0.000173
0.1800,9.069101,9.069102,0.051032,0.066865,-0.113236,-6.488,-0.578815,0.437389,-0.000000,-0.273092,-15.647,-1.319660,2.137017,0.024929,-0.113262,-6.489,-0.595770,0.433220,-0.000002,-0.000259,-0.015,-0.001477,0.000605,-0.000000,0.000011,0.001,0.000079,-0.000066,-0.000103
0.1900,9.069265,9.069265,0.046216,0.067043,-0.118980,-6.817,-0.574441,0.449295,-0.000000,-0.286074,-16.391,-1.298290,2.088856,0.011302,-0.119176,-6.828,-0.591438,0.445398,0.000013,-0.000273,-0.016,-0.001471,0.000704,-0.000000,0.000012,0.001,0.000078,-0.000069,-0.000028
0.2000,9.069437,9.069437,0.041663,0.067091,-0.124680,-7.144,-0.569948,0.460331,0.000000,-0.298849,-17.123,-1.277401,2.042229,-0.000959,-0.125046,-7.165,-0.586984,0.456532,0.000026,-0.000288,-0.017,-0.001464,0.000806,-0.000000,0.000012,0.001,0.000077,-0.000072,0.000049
0.2100,9.069618,9.069618,0.037362,0.067022,-0.130333,-7.468,-0.565345,0.470460,0.000000,-0.311418,-17.843,-1.256979,1.997125,-0.012051,-0.130870,-7.498,-0.582418,0.466659,0.000037,-0.000303,-0.017,-0.001456,0.000909,-0.000000,0.000013,0.001,0.000077,-0.000076,0.000130
0.2200,9.069809,9.069809,0.033302,0.066849,-0.135940,-7.789,-0.560641,0.479681,0.000000,-0.323788,-18.552,-1.237008,1.953509,-0.022139,-0.136648,-7.829,-0.577752,0.475824,0.000048,-0.000317,-0.018,-0.001447,0.001013,-0.000000,0.000014,0.001,0.000076,-0.000080,0.000214
0.2300,9.070008,9.070008,0.029469,0.066581,-0.141498,-8.107,-0.555844,0.488013,-0.000000,-0.335963,-19.249,-1.217473,1.911337,-0.031359,-0.142378,-8.158,-0.572994,0.484075,0.000057,-0.000331,-0.019,-0.001437,0.001117,-0.000000,0.000015,0.001,0.000075,-0.000085,0.000299
0.2400,9.070217,9.070217,0.025853,0.066226,-0.147008,-8.423,-0.550964,0.495489,0.000000,-0.347947,-19.936,-1.198359,1.870557,-0.039825,-0.148059,-8.483,-0.568153,0.491460,0.000065,-0.000346,-0.020,-0.001425,0.001220,-0.000000,0.000015,0.001,0.000074,-0.000090,0.000386
0.2500,9.070434,9.070435,0.022442,0.065792,-0.152468,-8.736,-0.546009,0.502146,0.000000,-0.359743,-20.612,-1.179654,1.831116,-0.047629,-0.153692,-8.806,-0.563238,0.498027,0.000073,-0.000360,-0.021,-0.001413,0.001323,-0.000000,0.000016,0.001,0.000073,-0.000096,0.000474
0.2600,9.070661,9.070661,0.019226,0.065285,-0.157878,-9.046,-0.540987,0.508025,-0.000000,-0.371357,-21.277,-1.161343,1.792958,-0.054852,-0.159274,-9.126,-0.558258,0.503823,0.000080,-0.000374,-0.021,-0.001400,0.001425,-0.000000,0.000017,0.001,0.000072,-0.000102,0.000563
0.2700,9.070897,9.070897,0.016193,0.064711,-0.163237,-9.353,-0.535907,0.513169,-0.000000,-0.382791,-21.932,-1.143413,1.756030,-0.061557,-0.164806,-9.443,-0.553220,0.508892,0.000087,-0.000388,-0.022,-0.001386,0.001524,-0.000000,0.000018,0.001,0.000071,-0.000108,0.000651
0.2800,9.071142,9.071142,0.013333,0.064074,-0.168544,-9.657,-0.530775,0.517618,-0.000000,-0.394049,-22.577,-1.125853,1.720278,-0.067799,-0.170288,-9.757,-0.548131,0.513278,0.000093,-0.000401,-0.023,-0.001370,0.001622,-0.000000,0.000018,0.001,0.000070,-0.000114,0.000740
0.2900,9.071396,9.071396,0.010638,0.063379,-0.173800,-9.958,-0.525599,0.521414,0.000000,-0.405136,-23.213,-1.108650,1.685654,-0.073621,-0.175718,-10.068,-0.542998,0.517021,0.000099,-0.000415,-0.024,-0.001354,0.001717,-0.000000,0.000019,0.001,0.000069,-0.000120,0.000827
0.3000,9.071659,9.071659,0.008098,0.062629,-0.179004,-10.256,-0.520385,0.524594,-0.000000,-0.416054,-23.838,-1.091794,1.652107,-0.079062,-0.181096,-10.376,-0.537828,0.520162,0.000104,-0.000428,-0.025,-0.001337,0.001810,-0.000000,0.000020,0.001,0.000068,-0.000125,0.000912
0.3100,9.071931,9.071931,0.005705,0.061830,-0.184156,-10.551,-0.515139,0.527197,-0.000000,-0.426806,-24.454,-1.075272,1.619593,-0.084150,-0.186422,-10.681,-0.532626,0.522736,0.000110,-0.000441,-0.025,-0.001319,0.001899,-0.000000,0.000020,0.001,0.000067,-0.000131,0.000995
0.3200,9.072212,9.072212,0.003450,0.060982,-0.189254,-10.843,-0.509867,0.529258,0.000000,-0.437397,-25.061,-1.059077,1.588065,-0.088913,-0.191696,-10.983,-0.527399,0.524778,0.000114,-0.000454,-0.026,-0.001300,0.001986,-0.000000,0.000021,0.001,0.000065,-0.000136,0.001076
0.3300,9.072502,9.072502,0.001326,0.060091,-0.194300,-11.133,-0.504574,0.530811,0.000000,-0.447829,-25.659,-1.043196,1.557483,-0.093371,-0.196918,-11.283,-0.522151,0.526323,0.000119,-0.000467,-0.027,-0.001280,0.002069,-0.000000,0.000022,0.001,0.000064,-0.000142,0.001154
0.3400,9.072801,9.072802,-0.000674,0.059158,-0.199293,-11.419,-0.499266,0.531887,0.000000,-0.458105,-26.248,-1.027621,1.527805,-0.097541,-0.202086,-11.579,-0.516888,0.527401,0.000123,-0.000480,-0.027,-0.001259,0.002148,-0.000000,0.000022,0.001,0.000063,-0.000147,0.001228
0.3500,9.073110,9.073110,-0.002558,0.058186,-0.204232,-11.702,-0.493948,0.532517,0.000000,-0.468229,-26.828,-1.012343,1.498995,-0.101439,-0.207203,-11.872,-0.511614,0.528042,0.000128,-0.000492,-0.028,-0.001238,0.002224,-0.000000,0.000023,0.001,0.000061,-0.000151,0.001298
0.3600,9.073427,9.073427,-0.004332,0.057178,-0.209118,-11.982,-0.488622,0.532729,-0.000000,-0.478202,-27.399,-0.997353,1.471014,-0.105077,-0.212266,-12.162,-0.506333,0.528274,0.000132,-0.000504,-0.029,-0.001216,0.002296,-0.000000,0.000023,0.001,0.000060,-0.000156,0.001363
0.3700,9.073754,9.073754,-0.006002,0.056136,-0.213951,-12.259,-0.483295,0.532551,0.000000,-0.488029,-27.962,-0.982643,1.443830,-0.108466,-0.217276,-12.449,-0.501051,0.528123,0.000135,-0.000516,-0.030,-0.001193,0.002364,-0.000000,0.000024,0.001,0.000058,-0.000160,0.001424
0.3800,9.074089,9.074090,-0.007575,0.055063,-0.218731,-12.532,-0.477970,0.532009,0.000000,-0.497711,-28.517,-0.968205,1.417408,-0.111615,-0.222234,-12.733,-0.495769,0.527615,0.000139,-0.000528,-0.030,-0.001169,0.002428,-0.000000,0.000025,0.001,0.000056,-0.000164,0.001480
0.3900,9.074434,9.074434,-0.009055,0.053960,-0.223458,-12.803,-0.472649,0.531126,0.000000,-0.507251,-29.063,-0.954031,1.391718,-0.114533,-0.227139,-13.014,-0.490493,0.526773,0.000142,-0.000539,-0.031,-0.001145,0.002489,-0.000000,0.000025,0.001,0.000055,-0.000167,0.001531
0.4000,9.074788,9.074788,-0.010449,0.052830,-0.228131,-13.071,-0.467338,0.529925,0.000000,-0.516652,-29.602,-0.940113,1.366730,-0.117227,-0.231991,-13.292,-0.485226,0.525620,0.000145,-0.000551,-0.032,-0.001120,0.002545,-0.000000,0.000026,0.001,0.000053,-0.000170,0.001575
0.4100,9.075151,9.075151,-0.011761,0.051676,-0.232751,-13.336,-0.462039,0.528429,0.000000,-0.525917,-30.133,-0.926446,1.342415,-0.119703,-0.236791,-13.567,-0.479969,0.524176,0.000148,-0.000562,-0.032,-0.001095,0.002597,-0.000000,0.000026,0.001,0.000051,-0.000173,0.001614
0.4200,9.075522,9.075523,-0.012995,0.050498,-0.237319,-13.597,-0.456755,0.526657,-0.000000,-0.535047,-30.656,-0.913022,1.318747,-0.121968,-0.241538,-13.839,-0.474728,0.522463,0.000151,-0.000572,-0.033,-0.001069,0.002645,-0.000000,0.000027,0.002,0.000050,-0.000175,0.001647
0.4300,9.075903,9.075904,-0.014157,0.049299,-0.241834,-13.856,-0.451488,0.524628,-0.000000,-0.544045,-31.172,-0.899834,1.295700,-0.124027,-0.246233,-14.108,-0.469503,0.520497,0.000153,-0.000583,-0.033,-0.001042,0.002689,-0.000000,0.000027,0.002,0.000048,-0.000178,0.001674
0.4400,9.076293,9.076294,-0.015250,0.048082,-0.246296,-14.112,-0.446242,0.522362,0.000000,-0.552914,-31.680,-0.886877,1.273250,-0.125885,-0.250876,-14.374,-0.464298,0.518298,0.000156,-0.000593,-0.034,-0.001015,0.002729,-0.000000,0.000028,0.002,0.000046,-0.000179,0.001695
0.4500,9.076692,9.076693,-0.016279,0.046847,-0.250706,-14.364,-0.441018,0.519875,0.000000,-0.561656,-32.180,-0.874145,1.251373,-0.127549,-0.255467,-14.637,-0.459115,0.515882,0.000158,-0.000603,-0.035,-0.000988,0.002765,-0.000000,0.000028,0.002,0.000044,-0.000181,0.001710
0.4600,9.077101,9.077101,-0.017247,0.045597,-0.255065,-14.614,-0.435819,0.517182,0.000000,-0.570272,-32.674,-0.861631,1.230047,-0.129022,-0.260007,-14.897,-0.453956,0.513265,0.000160,-0.000612,-0.035,-0.000960,0.002797,-0.000000,0.000028,0.002,0.000043,-0.000182,0.001718
0.4700,9.077518,9.077518,-0.018159,0.044333,-0.259371,-14.861,-0.430648,0.514301,-0.000000,-0.578765,-33.161,-0.849331,1.209251,-0.130311,-0.264495,-15.154,-0.448824,0.510462,0.000162,-0.000622,-0.036,-0.000932,0.002825,-0.000000,0.000029,0.002,0.000041,-0.000183,0.001721
0.4800,9.077944,9.077944,-0.019016,0.043058,-0.263626,-15.105,-0.425505,0.511245,0.000000,-0.587138,-33.641,-0.837238,1.188965,-0.131419,-0.268932,-15.409,-0.443719,0.507487,0.000163,-0.000631,-0.036,-0.000904,0.002850,-0.000000,0.000029,0.002,0.000039,-0.000183,0.001718
0.4900,9.078380,9.078380,-0.019824,0.041773,-0.267830,-15.346,-0.420392,0.508027,-0.000000,-0.595391,-34.113,-0.825349,1.169171,-0.132353,-0.273319,-15.660,-0.438644,0.504353,0.000165,-0.000639,-0.037,-0.000876,0.002871,-0.000000,0.000030,0.002,0.000037,-0.000184,0.001709
0.5000,9.078824,9.078824,-0.020583,0.040479,-0.271983,-15.583,-0.415312,0.504660,0.000000,-0.603528,-34.580,-0.813657,1.149849,-0.133116,-0.277655,-15.908,-0.433600,0.501073,0.000166,-0.000648,-0.037,-0.000847,0.002888,-0.000000,0.000030,0.002,0.000035,-0.000184,0.001694
0.5100,9.079278,9.079278,-0.021299,0.039179,-0.276086,-15.819,-0.410265,0.501158,-0.000000,-0.611549,-35.039,-0.802158,1.130983,-0.133714,-0.281941,-16.154,-0.428590,0.497658,0.000167,-0.000656,-0.038,-0.000818,0.002901,-0.000000,0.000030,0.002,0.000033,-0.000183,0.001675
0.5200,9.079740,9.079741,-0.021972,0.037874,-0.280138,-16.051,-0.405254,0.497530,-0.000000,-0.619458,-35.492,-0.790849,1.112556,-0.134151,-0.286177,-16.397,-0.423613,0.494121,0.000168,-0.000664,-0.038,-0.000789,0.002911,-0.000000,0.000031,0.002,0.000032,-0.000183,0.001651
0.5300,9.080212,9.080212,-0.022607,0.036564,-0.284141,-16.280,-0.400278,0.493788,-0.000000,-0.627255,-35.939,-0.779723,1.094553,-0.134434,-0.290364,-16.637,-0.418672,0.490470,0.000168,-0.000672,-0.038,-0.000760,0.002918,-0.000000,0.000031,0.002,0.000030,-0.000182,0.001622
0.5400,9.080693,9.080693,-0.023204,0.035253,-0.288095,-16.507,-0.395341,0.489942,-0.000000,-0.634943,-36.380,-0.768777,1.076957,-0.134566,-0.294501,-16.874,-0.413767,0.486717,0.000169,-0.000679,-0.039,-0.000731,0.002921,-0.000000,0.000031,0.002,0.000028,-0.000181,0.001589
0.5500,9.081183,9.081183,-0.023767,0.033941,-0.291999,-16.730,-0.390441,0.486001,0.000000,-0.642523,-36.814,-0.758008,1.059755,-0.134554,-0.298590,-17.108,-0.408900,0.482871,0.000169,-0.000686,-0.039,-0.000701,0.002921,-0.000000,0.000031,0.002,0.000026,-0.000180,0.001553
0.5600,9.081682,9.081682,-0.024298,0.032629,-0.295855,-16.951,-0.385581,0.481974,-0.000000,-0.649997,-37.242,-0.747410,1.042934,-0.134401,-0.302631,-17.339,-0.404071,0.478939,0.000169,-0.000693,-0.040,-0.000672,0.002918,-0.000000,0.000032,0.002,0.000024,-0.000178,0.001514
0.5700,9.082190,9.082190,-0.024798,0.031319,-0.299662,-17.169,-0.380761,0.477870,0.000000,-0.657367,-37.664,-0.736981,1.026480,-0.134113,-0.306624,-17.568,-0.399282,0.474932,0.000169,-0.000699,-0.040,-0.000643,0.002912,-0.000000,0.000032,0.002,0.000023,-0.000176,0.001472
0.5800,9.082707,9.082707,-0.025270,0.030012,-0.303422,-17.385,-0.375983,0.473697,0.000000,-0.664634,-38.081,-0.726716,1.010380,-0.133696,-0.310569,-17.794,-0.394533,0.470855,0.000169,-0.000705,-0.040,-0.000614,0.002904,-0.000000,0.000032,0.002,0.000021,-0.000175,0.001428
0.5900,9.083233,9.083233,-0.025715,0.028709,-0.307135,-17.598,-0.371246,0.469462,-0.000000,-0.671800,-38.491,-0.716612,0.994624,-0.133154,-0.314467,-18.018,-0.389824,0.466718,0.000169,-0.000711,-0.041,-0.000585,0.002892,-0.000000,0.000032,0.002,0.000019,-0.000173,0.001382
0.6000,9.083769,9.083769,-0.026136,0.027411,-0.310800,-17.808,-0.366551,0.465173,-0.000000,-0.678867,-38.896,-0.706666,0.979199,-0.132492,-0.318319,-18.238,-0.385157,0.462526,0.000169,-0.000717,-0.041,-0.000556,0.002878,-0.000000,0.000033,0.002,0.000017,-0.000170,0.001335
0.6100,9.084313,9.084313,-0.026533,0.026120,-0.314419,-18.015,-0.361899,0.460835,-0.000000,-0.685835,-39.295,-0.696874,0.964095,-0.131716,-0.322124,-18.456,-0.380532,0.458286,0.000168,-0.000722,-0.041,-0.000527,0.002862,-0.000000,0.000033,0.002,0.000016,-0.000168,0.001288
0.6200,9.084866,9.084867,-0.026909,0.024837,-0.317992,-18.220,-0.357291,0.456455,-0.000000,-0.692708,-39.689,-0.687233,0.949301,-0.130831,-0.325884,-18.672,-0.375949,0.454004,0.000167,-0.000727,-0.042,-0.000499,0.002843,-0.000000,0.000033,0.002,0.000014,-0.000165,0.001241
0.6300,9.085429,9.085429,-0.027264,0.023561,-0.321519,-18.422,-0.352726,0.452039,0.000000,-0.699485,-40.078,-0.677740,0.934807,-0.129841,-0.329598,-18.885,-0.371409,0.449686,0.000167,-0.000732,-0.042,-0.000470,0.002822,-0.000000,0.000033,0.002,0.000012,-0.000163,0.001195
0.6400,9.086001,9.086001,-0.027600,0.022295,-0.325001,-18.621,-0.348206,0.447592,0.000000,-0.706169,-40.461,-0.668392,0.920605,-0.128752,-0.333267,-19.095,-0.366912,0.445337,0.000166,-0.000736,-0.042,-0.000442,0.002798,-0.000000,0.000033,0.002,0.000011,-0.000160,0.001150
0.6500,9.086581,9.086581,-0.027919,0.021040,-0.328439,-18.818,-0.343730,0.443120,-0.000000,-0.712761,-40.838,-0.659186,0.906685,-0.127569,-0.336892,-19.302,-0.362459,0.440963,0.000165,-0.000740,-0.042,-0.000414,0.002773,-0.000000,0.000033,0.002,0.000009,-0.000157,0.001107
0.6600,9.087171,9.087171,-0.028222,0.019795,-0.331832,-19.013,-0.339299,0.438628,-0.000000,-0.719262,-41.211,-0.650119,0.893038,-0.126297,-0.340472,-19.508,-0.358049,0.436567,0.000163,-0.000744,-0.043,-0.000386,0.002745,-0.000000,0.000033,0.002,0.000008,-0.000154,0.001066
0.6700,9.087770,9.087770,-0.028509,0.018562,-0.335181,-19.204,-0.334913,0.434119,0.000000,-0.725674,-41.578,-0.641189,0.879656,-0.124941,-0.344009,-19.710,-0.353683,0.432155,0.000162,-0.000748,-0.043,-0.000359,0.002716,-0.000000,0.000033,0.002,0.000006,-0.000151,0.001027
0.6800,9.088378,9.088378,-0.028782,0.017341,-0.338486,-19.394,-0.330571,0.429598,0.000000,-0.731998,-41.940,-0.632392,0.866531,-0.123506,-0.347503,-19.910,-0.349362,0.427731,0.000161,-0.000751,-0.043,-0.000332,0.002685,-0.000000,0.000033,0.002,0.000004,-0.000148,0.000993
0.6900,9.088995,9.088995,-0.029042,0.016134,-0.341749,-19.581,-0.326276,0.425069,0.000000,-0.738235,-42.298,-0.623727,0.853655,-0.121996,-0.350953,-20.108,-0.345084,0.423298,0.000159,-0.000754,-0.043,-0.000305,0.002653,-0.000000,0.000033,0.002,0.000003,-0.000145,0.000961
0.7000,9.089621,9.089621,-0.029290,0.014940,-0.344969,-19.765,-0.322025,0.420536,-0.000000,-0.744387,-42.650,-0.615190,0.841022,-0.120417,-0.354362,-20.303,-0.340851,0.418860,0.000158,-0.000757,-0.043,-0.000278,0.002619,-0.000000,0.000033,0.002,0.000002,-0.000142,0.000935
0.7100,9.090256,9.090257,-0.029526,0.013761,-0.348148,-19.947,-0.317819,0.416002,-0.000000,-0.750455,-42.998,-0.606780,0.828625,-0.118773,-0.357729,-20.496,-0.336663,0.414421,0.000156,-0.000759,-0.044,-0.000252,0.002583,-0.000000,0.000033,0.002,0.000000,-0.000138,0.000912
0.7200,9.090901,9.090901,-0.029753,0.012596,-0.351284,-20.127,-0.313659,0.411470,-0.000000,-0.756440,-43.341,-0.598494,0.816455,-0.117069,-0.361054,-20.687,-0.332519,0.409984,0.000154,-0.000762,-0.044,-0.000226,0.002546,-0.000000,0.000033,0.002,-0.000001,-0.000135,0.000895
0.7300,9.091554,9.091554,-0.029970,0.011447,-0.354380,-20.304,-0.309545,0.406944,0.000000,-0.762343,-43.679,-0.590329,0.804509,-0.115310,-0.364338,-20.875,-0.328419,0.405551,0.000153,-0.000764,-0.044,-0.000201,0.002508,-0.000000,0.000033,0.002,-0.000003,-0.000132,0.000883
0.7400,9.092217,9.092217,-0.030177,0.010313,-0.357434,-20.479,-0.305475,0.402426,0.000000,-0.768166,-44.013,-0.582284,0.792778,-0.113501,-0.367582,-21.061,-0.324363,0.401126,0.000151,-0.000765,-0.044,-0.000176,0.002469,-0.000000,0.000033,0.002,-0.000004,-0.000128,0.000877
0.7500,9.092888,9.092889,-0.030377,0.009196,-0.360449,-20.652,-0.301451,0.397919,0.000000,-0.773909,-44.342,-0.574357,0.781258,-0.111645,-0.370785,-21.244,-0.320352,0.396711,0.000149,-0.000767,-0.044,-0.000151,0.002429,-0.000000,0.000033,0.002,-0.000005,-0.000125,0.000876
0.7600,9.093569,9.093569,-0.030570,0.008095,-0.363424,-20.823,-0.297472,0.393425,0.000000,-0.779575,-44.666,-0.566544,0.769942,-0.109748,-0.373949,-21.426,-0.316385,0.392308,0.000147,-0.000768,-0.044,-0.000127,0.002388,-0.000000,0.000033,0.002,-0.000006,-0.000121,0.000881
0.7700,9.094259,9.094259,-0.030756,0.007011,-0.366359,-20.991,-0.293538,0.388947,-0.000000,-0.785163,-44.987,-0.558845,0.758825,-0.107814,-0.377074,-21.605,-0.312462,0.387920,0.000145,-0.000769,-0.044,-0.000103,0.002346,-0.000000,0.000033,0.002,-0.000008,-0.000118,0.000893
0.7800,9.094958,9.094958,-0.030936,0.005945,-0.369256,-21.157,-0.289648,0.384487,0.000000,-0.790676,-45.302,-0.551256,0.747902,-0.105847,-0.380159,-21.782,-0.308583,0.383549,0.000143,-0.000770,-0.044,-0.000079,0.002303,-0.000000,0.000033,0.002,-0.000009,-0.000115,0.000911
0.7900,9.095666,9.095666,-0.031110,0.004895,-0.372114,-21.321,-0.285803,0.380047,0.000000,-0.796114,-45.614,-0.543777,0.737169,-0.103851,-0.383207,-21.956,-0.304747,0.379197,0.000141,-0.000770,-0.044,-0.000056,0.002259,-0.000000,0.000033,0.002,-0.000010,-0.000111,0.000935
0.8000,9.096383,9.096383,-0.031279,0.003863,-0.374934,-21.482,-0.282003,0.375628,0.000000,-0.801478,-45.921,-0.536406,0.726619,-0.101831,-0.386216,-22.129,-0.300955,0.374866,0.000138,-0.000771,-0.044,-0.000034,0.002215,-0.000000,0.000033,0.002,-0.000011,-0.000108,0.000965
0.8100,9.097109,9.097109,-0.031444,0.002849,-0.377716,-21.642,-0.278247,0.371232,-0.000000,-0.806769,-46.224,-0.529139,0.716249,-0.099791,-0.389188,-22.299,-0.297206,0.370557,0.000136,-0.000771,-0.044,-0.000012,0.002171,-0.000000,0.000033,0.002,-0.000012,-0.000104,0.001001
0.8200,9.097844,9.097845,-0.031605,0.001853,-0.380461,-21.799,-0.274534,0.366861,0.000000,-0.811989,-46.524,-0.521977,0.706054,-0.097734,-0.392123,-22.467,-0.293501,0.366271,0.000134,-0.000771,-0.044,0.000010,0.002126,-0.000000,0.000033,0.002,-0.000013,-0.000101,0.001044
0.8300,9.098589,9.098589,-0.031763,0.000875,-0.383170,-21.954,-0.270866,0.362517,-0.000000,-0.817138,-46.819,-0.514916,0.696030,-0.095664,-0.395022,-22.633,-0.289838,0.362011,0.000132,-0.000770,-0.044,0.000031,0.002080,-0.000000,0.000032,0.002,-0.000014,-0.000097,0.001092
